X_coords,Y_coords,cellID,BET_jan-mar,BET_apr-jun,BET_jul-sep,BET_oct-dec
49.5,-11.5,6349,0.005688601554003512,0.0031792510058399675,0.003116005102431155,0.0037874832428458124
50.5,-11.5,6350,0.0056561007847192235,0.003119345761434527,NA,0.003619859039331847
51.5,-11.5,6351,0.0047463330410201544,0.003003339640295187,NA,0.003571424296900337
52.5,-11.5,6352,0.005248729099477281,0.0029007726231661457,NA,0.0032984430512552065
53.5,-11.5,6353,0.005433452476921954,0.0029034255626706833,NA,0.0038539063562924207
54.5,-11.5,6354,0.005417357749568169,0.0030781823448184763,NA,0.003737504459115233
55.5,-11.5,6355,0.005327314568124383,0.0030830851838768623,NA,0.003743453503884672
56.5,-11.5,6356,0.005137101176464974,0.004675896857068648,NA,0.0033881990620479967
57.5,-11.5,6357,0.004668008045800471,0.004742904370874558,NA,0.003087733379164933
58.5,-11.5,6358,0.004639926017571225,0.004417650189681658,NA,0.0035815851580413304
59.5,-11.5,6359,0.004988569724908352,0.005175240515056407,NA,0.0033798906730005845
70.5,-11.5,6370,0.004081324885395222,NA,NA,NA
71.5,-11.5,6371,0.004062437707405656,NA,NA,NA
72.5,-11.5,6372,0.004291157274813913,NA,NA,NA
73.5,-11.5,6373,0.005566118325618828,NA,NA,NA
74.5,-11.5,6374,0.00605905857843256,NA,NA,NA
75.5,-11.5,6375,0.006366257622547507,NA,NA,NA
76.5,-11.5,6376,0.005978345914993505,NA,NA,NA
77.5,-11.5,6377,0.004814506510612039,NA,NA,NA
78.5,-11.5,6378,0.00468312873879999,NA,NA,NA
79.5,-11.5,6379,0.004881191745402724,NA,NA,NA
80.5,-11.5,6380,0.004868271186586323,NA,NA,0.0012346536353107108
81.5,-11.5,6381,0.004381848425250892,NA,NA,0.0012353299819113878
82.5,-11.5,6382,0.003950063196575334,NA,NA,0.001001095314446436
83.5,-11.5,6383,0.005054398394813621,NA,NA,0.001159241384313634
84.5,-11.5,6384,0.005299986689183054,NA,NA,0.0011399088387215371
85.5,-11.5,6385,0.007176438537296603,NA,NA,0.001081257386333043
86.5,-11.5,6386,0.008208519258293311,NA,NA,0.0011373023645760252
87.5,-11.5,6387,0.012223573270070924,NA,NA,0.001955342419240765
88.5,-11.5,6388,0.009693133187002063,NA,NA,0.0025485031026078893
89.5,-11.5,6389,0.010089408341565449,NA,NA,0.001818270286591589
90.5,-11.5,6390,0.010534907468831628,NA,0.001233042053273208,0.001965224716408018
91.5,-11.5,6391,0.010667584804132971,NA,0.0012916862137594214,0.0027708634984563163
92.5,-11.5,6392,0.009778687237005004,NA,0.001929554090082978,0.0028560157130782956
93.5,-11.5,6393,0.009874363088046675,NA,0.0021520221931706166,0.0041515101140781685
94.5,-11.5,6394,0.011214302377519154,NA,0.0028726893992215615,0.00551384026202051
95.5,-11.5,6395,0.008979013280497503,NA,0.0024927173653193167,0.005350812924393216
96.5,-11.5,6396,0.010672497750263844,NA,0.0027285532243389466,0.004538319376703274
97.5,-11.5,6397,0.00854628297304197,NA,0.003092784273145127,0.005084578115082897
98.5,-11.5,6398,0.02691711733492247,NA,0.011612931454697611,0.02233178960930724
99.5,-11.5,6399,0.04156191017520473,NA,0.01117541334222294,0.04068881720059049
-109.5,-10.5,6433,0.026081356867260704,NA,NA,0.011007319834342874
-108.5,-10.5,6434,0.01942273656871435,NA,NA,0.0110428652578335
-107.5,-10.5,6435,0.022185261794213325,NA,NA,0.010969439989823367
-106.5,-10.5,6436,0.020681150405473327,NA,NA,0.012181328828871477
-105.5,-10.5,6437,0.020694402856294744,NA,NA,0.01400560585329682
-104.5,-10.5,6438,0.020920276243861488,NA,NA,0.014140376384224936
-103.5,-10.5,6439,0.01795245821169452,NA,NA,0.009727961433335243
-102.5,-10.5,6440,0.011013711578085849,NA,NA,0.005983179323809721
-101.5,-10.5,6441,0.00869922169805466,NA,NA,0.004915124770563046
-100.5,-10.5,6442,0.010424296033343508,NA,NA,0.004761859813181219
-99.5,-10.5,6443,0.010361626842071986,NA,NA,0.004909944074022853
-98.5,-10.5,6444,0.012251200996005502,NA,NA,0.00482444110468665
-97.5,-10.5,6445,0.011223451912192471,NA,NA,0.0052844487555172934
-96.5,-10.5,6446,0.008423692839282298,NA,NA,0.005747420848238649
-95.5,-10.5,6447,0.008557068438794,NA,NA,0.006204261212799673
-94.5,-10.5,6448,0.010191032009926566,NA,NA,0.005515798733937603
-93.5,-10.5,6449,0.011224542841485203,NA,NA,0.005442121607574502
-92.5,-10.5,6450,0.01163829472880276,NA,NA,0.005442121607574502
-91.5,-10.5,6451,0.013452803464271251,NA,NA,0.005579577905194997
-90.5,-10.5,6452,0.013703035447775718,NA,NA,0.005463666017985366
-89.5,-10.5,6453,0.015188093561358886,0.005802972372469248,0.0032678356751219806,0.005892380145237964
-88.5,-10.5,6454,0.030638210026177327,0.00969393936379412,0.0036651518724355367,0.009425763802608338
-87.5,-10.5,6455,0.03358390077140073,0.009190031065705087,0.004901289119546089,0.010753462939656247
-86.5,-10.5,6456,0.03375334732816385,0.01048610484345083,0.004013289191215688,0.011025260372076398
-85.5,-10.5,6457,0.03796208887678206,0.010983571397991419,0.007285622935850978,0.011046270042418269
-84.5,-10.5,6458,0.04399507654585722,0.012480897899855205,0.008332422503967148,0.012017666315122015
-83.5,-10.5,6459,0.05091414288959603,0.012872904901165097,0.007644190722190857,0.013903203266753395
-82.5,-10.5,6460,0.05555051603186474,0.01518383550303778,0.011122362386581031,0.014773645364551433
-81.5,-10.5,6461,0.05983610717188314,0.018832295850049655,0.01566122779379323,0.015825300508296836
-80.5,-10.5,6462,0.06809369536940395,0.02340867599243477,0.011005580320801008,0.015518319202543568
-79.5,-10.5,6463,0.06277520144019749,0.028223909980889004,0.009816510849790029,0.015491503565282103
-78.5,-10.5,6464,0.05960746806161291,0.03261095495375893,0.005807905475493739,0.015285688054099201
-77.5,-10.5,6465,0.06559034017659589,0.02368980500230745,0.005019733958888627,0.016073967576635036
-76.5,-10.5,6466,0.04648514008512727,0.024850554582321122,0.005467580084744912,0.01622131429885609
-75.5,-10.5,6467,0.0644521002807845,0.033904154720688015,0.010508614878258592,0.026756660804313787
-74.5,-10.5,6468,0.031818426469712155,0.023468076629679528,0.0034291070012151953,0.010547197261025213
-73.5,-10.5,6469,0.057796971419587895,0.03978273934314593,0.007581727098364047,0.029759478318321108
-72.5,-10.5,6470,0.0960938943382591,0.04222591067869058,0.006604654567547991,0.033968629200989656
-71.5,-10.5,6471,0.08764308962249366,0.038908853027217104,0.006216804978680982,0.042115347714919905
-70.5,-10.5,6472,0.08277979143275142,0.036591906825399347,0.005054400575024436,0.04553141874690402
-69.5,-10.5,6473,0.0891789252608184,0.034091463135185546,0.01074648846570386,0.06046855249667876
-68.5,-10.5,6474,0.32792041332100264,0.06098374998852471,0.016082397110821368,0.07920294866962997
-67.5,-10.5,6475,0.230802621712093,0.0671711643384446,0.01942470582510968,0.09344826447496186
-66.5,-10.5,6476,0.3352149474054905,0.1300906267897839,0.020197339339417985,0.09310322050483891
-65.5,-10.5,6477,0.23305493494638213,0.11679910129498683,0.016564130916867745,0.10178135042109583
-64.5,-10.5,6478,0.186031448077431,0.08682738803942656,0.014999925146134192,0.1152384673054416
-63.5,-10.5,6479,0.2489162446332393,0.06554945581797969,0.016903650396081406,0.14780311854374495
-62.5,-10.5,6480,0.2395985487734981,0.040329983163584715,0.020456556747191365,0.14035954880547938
-61.5,-10.5,6481,0.13645689555450613,0.05318685257401226,0.028393252439383176,0.23606014969568748
-60.5,-10.5,6482,0.062368452593718746,0.046638798704236366,0.024561858530266965,0.20729776057440663
-59.5,-10.5,6483,0.019667177381781708,0.013658679154323013,0.011499099582356183,0.17817197556445413
-56.5,-10.5,6484,0.011877737780135495,0.031146646415265704,0.007685004803400895,0.06222973630397052
-55.5,-10.5,6485,0.01810515811676502,0.011257094311811624,0.008123653314442196,0.10478554997026476
-54.5,-10.5,6486,0.03140605924262214,0.010933496759302382,0.005297578428405125,0.10691021456683256
-53.5,-10.5,6487,0.03133371443786544,0.013866835601484932,0.00702088365482354,0.059795980891282755
-52.5,-10.5,6488,0.09428809914565583,0.010825816406616687,0.010060360626962585,0.07141701299237349
-51.5,-10.5,6489,0.045092454790863414,0.005031910548917875,0.007082540955916953,0.0721522197765105
-50.5,-10.5,6490,0.04368157831179216,0.005695759696611326,0.007750608838774705,0.0696499368212863
-28.5,-10.5,6510,0.18794893806782192,0.13713067564073933,0.020551194814792437,0.15768770996667558
-27.5,-10.5,6511,0.13338741145885147,0.06446028745934504,0.013742065310102742,0.10218757661522569
-26.5,-10.5,6512,0.09679671464854586,0.0754274359232202,0.015775887295085028,0.11755525305761365
-25.5,-10.5,6513,0.09353049229109567,0.03756370164223863,0.013353589382795414,0.15602427196087773
-24.5,-10.5,6514,0.07059739459733744,0.0260888384707404,0.011323769077305595,0.17331170912317378
-23.5,-10.5,6515,0.05860891434552604,0.020474456117940448,0.010566279080448535,0.14484681355242165
-22.5,-10.5,6516,0.05811390136613319,0.02136201426419282,0.011375347803867642,0.18669878794175904
-21.5,-10.5,6517,0.049283790222297376,0.025125171816996736,0.010909825647336432,0.2101287964613204
-20.5,-10.5,6518,0.07589205396190449,0.065190963065958,0.0137360532550798,0.22140546566367905
-19.5,-10.5,6519,0.08469928019255471,0.09511678219238207,0.021609760886725112,0.3004586949615128
-18.5,-10.5,6520,0.055254158964577096,0.024091891229888182,0.007181312330578402,0.13945585198436874
-17.5,-10.5,6521,0.07199129837733861,0.037018703725069206,0.01333614530330452,0.2865247072291748
-16.5,-10.5,6522,0.06289508049006705,0.0377620447546399,0.009547951848085181,0.1856525854868886
-15.5,-10.5,6523,0.08248730051651794,0.03792421280373617,0.013007729072548458,0.10619430935058859
-14.5,-10.5,6524,0.08234512684031585,0.024484263488100084,0.011191697300896631,0.08192785702366619
-13.5,-10.5,6525,0.08580166925032785,0.023817919488348514,0.008459087815443555,0.11342472932814894
-12.5,-10.5,6526,0.10750656727123341,0.03191689251028328,0.010573508825677733,0.14584860385953738
-11.5,-10.5,6527,0.11321193924698257,0.026667431159387973,0.011722755738373343,0.20979879032025867
-10.5,-10.5,6528,0.09131290843092767,0.03068980091409234,0.016607448951943462,0.10858494133222542
0.5,-10.5,6539,0.01988242245856329,NA,0.003998764771930122,0.008997092123620948
1.5,-10.5,6540,0.02403705837345518,NA,0.003600844938621094,0.008441372612009267
2.5,-10.5,6541,0.015968373750616233,NA,0.004278398856861098,0.008357811743577657
3.5,-10.5,6542,0.010429063091950892,NA,0.0041689408416465444,0.009790395483043583
4.5,-10.5,6543,0.014005497513384492,NA,0.004333192641102796,0.00886936334708081
5.5,-10.5,6544,0.021642132814053902,NA,0.004421926918592594,0.009266031064413406
6.5,-10.5,6545,0.025469387832787575,NA,0.004314156160759516,0.010664982255307688
7.5,-10.5,6546,0.018732132817785768,NA,0.004825301752315766,0.009473835404956912
8.5,-10.5,6547,0.017426914698435325,NA,0.005763472951549568,0.014447759197550323
9.5,-10.5,6548,0.013332246886139905,NA,0.0057071269374115805,0.013942746394487053
20.5,-10.5,6559,0.009805243093846108,0.006006474917502577,0.004423081638846852,0.008454172810658543
21.5,-10.5,6560,0.00857710214170219,0.004346029791988683,0.004034722858353995,0.0079203178760214165
22.5,-10.5,6561,0.0072553919769539135,0.0045455354269066375,0.004192114047102932,0.008795636223718914
23.5,-10.5,6562,0.008626064824084963,0.005932660035062431,0.004168939712284222,0.008491824932561638
24.5,-10.5,6563,0.008581459171688803,0.00556329744103643,0.00411534509337793,0.008461130829532888
25.5,-10.5,6564,0.009037038525906205,0.005240270020003512,0.003435017436722559,0.008492338517820169
26.5,-10.5,6565,0.008411343797127588,0.004658170855926716,0.0033153248353029498,0.009270974856991123
27.5,-10.5,6566,0.00937993364435022,0.00519493648556905,0.004351670614644248,0.012415735210729134
28.5,-10.5,6567,0.010299220255250258,0.004905135441910464,0.003559490496885186,0.010450974792106648
29.5,-10.5,6568,0.008900273678689613,0.004440432088459182,0.003180062350561051,0.009167276889475849
40.5,-10.5,6579,0.012295895889444814,0.009068504278935711,0.0043341712603286115,0.013799154879558856
41.5,-10.5,6580,0.010246542397703376,0.006111898864721173,0.002461547038959187,0.010452152860765097
42.5,-10.5,6581,0.011148082661825353,0.00673941858743254,0.0036238436855761855,0.0159238536784263
43.5,-10.5,6582,0.010306466527640097,0.00630442098251727,0.0033756931727946466,0.005426777846278922
44.5,-10.5,6583,0.010124273053285546,0.006544625068722484,0.003315608601322196,0.005322845388788579
45.5,-10.5,6584,0.009509356726945325,0.005507759253064612,0.003184227829979564,0.007593223971108127
46.5,-10.5,6585,0.00867959820713795,0.005493175606542409,0.0033414863540810395,0.005366433200391079
47.5,-10.5,6586,0.008358818012078285,0.0047796425593944905,0.0032267645940029675,0.00537732065996704
48.5,-10.5,6587,0.006076952295764944,0.0035297197508436045,0.0020999765012323823,0.004235892284566275
49.5,-10.5,6588,0.005472406510645862,0.0035475768619485835,0.0022365145732052226,0.0026963567886576895
50.5,-10.5,6589,0.005364828725295591,0.0029263766506049532,NA,0.002385481215070371
51.5,-10.5,6590,0.004911585878602212,0.005578390145601863,NA,0.0021620104918136655
52.5,-10.5,6591,0.004500524026817159,0.005293204916139445,NA,0.002171679793797494
53.5,-10.5,6592,0.005054027514172218,0.004601964793637785,NA,0.002171679793797494
54.5,-10.5,6593,0.005044170689302488,0.004742338055370277,NA,0.002171679793797494
55.5,-10.5,6594,0.0050563006343927585,0.004790701850699778,NA,0.0021686777795823235
56.5,-10.5,6595,0.004920953663129965,0.004797747243554301,NA,0.002165225907631757
57.5,-10.5,6596,0.00439370937983925,0.00487173292837745,NA,0.002118566250054944
58.5,-10.5,6597,0.004916473128780611,0.0054266365578730024,NA,0.002121499044359742
59.5,-10.5,6598,0.004840058832818727,0.004906334410309485,NA,0.002121499044359742
70.5,-10.5,6609,0.004236655656587315,NA,NA,NA
71.5,-10.5,6610,0.005762656789338463,NA,NA,NA
72.5,-10.5,6611,0.004567884889915749,NA,NA,NA
73.5,-10.5,6612,0.006226839433226417,NA,NA,NA
74.5,-10.5,6613,0.006278707910961225,NA,NA,NA
75.5,-10.5,6614,0.006606060774309203,NA,NA,NA
76.5,-10.5,6615,0.0062416861988502355,NA,NA,NA
77.5,-10.5,6616,0.005503406279711437,NA,NA,NA
78.5,-10.5,6617,0.0049681808107593746,NA,NA,NA
79.5,-10.5,6618,0.0049681808107593746,NA,NA,NA
80.5,-10.5,6619,0.0049681808107593746,NA,NA,0.0015800121054997287
81.5,-10.5,6620,0.004981365205808964,NA,NA,0.0014928270950555426
82.5,-10.5,6621,0.005334647977735974,NA,NA,0.0012043753881233576
83.5,-10.5,6622,0.00788665726512735,NA,NA,0.001214762160358872
84.5,-10.5,6623,0.008031744056544231,NA,NA,0.0013044518883205338
85.5,-10.5,6624,0.00872152148585414,NA,NA,0.001554451247206129
86.5,-10.5,6625,0.01061690947040967,NA,NA,0.0027971325661086824
87.5,-10.5,6626,0.01325654445263513,NA,NA,0.0021217525299195147
88.5,-10.5,6627,0.009619284454722524,NA,NA,0.0026829269746820768
89.5,-10.5,6628,0.009987030170032418,NA,NA,0.0027388725976602644
90.5,-10.5,6629,0.014862355905773523,NA,0.001876477137951153,0.0027612910157234593
91.5,-10.5,6630,0.010236977744402942,NA,0.0019490631998009768,0.0037720639471424083
92.5,-10.5,6631,0.010172622325837748,NA,0.00258838805368906,0.004516078581550123
93.5,-10.5,6632,0.006692152149657741,NA,0.0024914878662713347,0.004634064558642155
94.5,-10.5,6633,0.00726194935057393,NA,0.0025725225680990056,0.004109220339612283
95.5,-10.5,6634,0.009710028780904488,NA,0.002541739834256367,0.005068045531313136
96.5,-10.5,6635,0.008868977769416796,NA,0.003108791157259864,0.005410903229664869
97.5,-10.5,6636,0.011553353672252974,NA,0.0036963670953317467,0.007904554224903593
98.5,-10.5,6637,0.036639989535634014,NA,0.022059541325281855,0.05836546813854424
99.5,-10.5,6638,0.04544582864027673,NA,0.021723375350301135,0.03769692791668724
-139.5,-9.5,6641,0.02749911061080692,NA,0.0018325311197067886,0.00391955018083654
-138.5,-9.5,6642,0.061061944879560064,NA,0.005427021548002516,0.006462803348188403
-137.5,-9.5,6643,0.019959869780943267,NA,0.003947556004214031,0.005605017498527785
-136.5,-9.5,6644,0.018689024675439276,NA,0.004658276693716757,0.004420004503528743
-135.5,-9.5,6645,0.028874522338354178,NA,0.00611802531712593,0.005137280433579202
-134.5,-9.5,6646,0.04178295206622514,NA,0.0044139078447566005,0.007681702115797123
-133.5,-9.5,6647,0.03566944659180285,NA,0.0018709664664769887,0.003049730987688267
-132.5,-9.5,6648,0.046753407217358885,NA,0.002707680309072865,0.003881315142298919
-131.5,-9.5,6649,0.05713984770970202,NA,0.0035024832532827444,0.005044338761307396
-130.5,-9.5,6650,0.06247194000808642,NA,0.00289100796295307,0.004704115674977027
-129.5,-9.5,6651,0.06163875271235488,0.014516736374863401,0.002750586949418247,0.004390163449384982
-128.5,-9.5,6652,0.04913334400110176,0.015787831538630673,0.0027731336285697927,0.005691205259833404
-127.5,-9.5,6653,0.02739763355424209,0.012062203664009499,0.0026921722897066966,0.0044207465042505984
-126.5,-9.5,6654,0.02664084909246787,0.011501420068161614,0.0028582341052323583,0.005373124195778353
-125.5,-9.5,6655,0.030855531204173402,0.012445227927609366,0.0029785778006877,0.0063657415933554735
-124.5,-9.5,6656,0.03282622989279148,0.01248463248573643,0.0030208946815255913,0.007702193877215839
-123.5,-9.5,6657,0.031795685350709056,0.013715174116055507,0.0033159541023674408,0.01143380830772063
-122.5,-9.5,6658,0.033424160446208995,0.013875559492027827,0.003303293781634129,0.009624521938694721
-121.5,-9.5,6659,0.03277356233341899,0.011755148691773316,0.0029049050293439237,0.011114687436682601
-120.5,-9.5,6660,0.04221015955530844,0.016668700559981913,0.004011095038714649,0.023019172907110422
-119.5,-9.5,6661,0.03812061833840375,0.02185062283348039,NA,0.024976682588562435
-118.5,-9.5,6662,0.08873511594570527,0.014685935592557951,NA,0.025883414894709685
-117.5,-9.5,6663,0.04498862260115996,0.015981197932050883,NA,0.015107856227460569
-116.5,-9.5,6664,0.014550305590312342,0.00678051417804991,NA,0.005938296497275882
-115.5,-9.5,6665,0.012183877488465807,0.006824482355138391,NA,0.006004500272763643
-114.5,-9.5,6666,0.015419563022177821,0.007007491152681472,NA,0.006619087178011599
-113.5,-9.5,6667,0.024853517324505258,0.010438659331328141,NA,0.010733644508522372
-112.5,-9.5,6668,0.022974487443645945,0.009991884876432497,NA,0.010760562831444697
-111.5,-9.5,6669,0.024586429514419954,0.013930450396607027,NA,0.01150964256933988
-110.5,-9.5,6670,0.023683395271735873,0.009405837823749678,NA,0.011593396476618268
-109.5,-9.5,6671,0.03640326127358353,0.013660708420318059,0.005605806865962751,0.02245839973935324
-108.5,-9.5,6672,0.0249986777453011,0.013800549518467096,0.005625839092089951,0.0192292051538657
-107.5,-9.5,6673,0.01683840661141679,0.012247821801134866,0.005007937571784145,0.011753936908634213
-106.5,-9.5,6674,0.015269256158444272,0.010154991213015179,0.005402160487575095,0.011378861494219385
-105.5,-9.5,6675,0.012504236608084961,0.008403895752439794,0.004259461698015972,0.013596079620128706
-104.5,-9.5,6676,0.012238864482503057,0.008208910919265986,0.005113894567024677,0.013886039572219441
-103.5,-9.5,6677,0.012126237540730646,0.008037004539826156,0.005156457842896024,0.012868885222566307
-102.5,-9.5,6678,0.010715075141342328,0.006947412921564431,0.004437302454713883,0.010831592745747928
-101.5,-9.5,6679,0.006798875346056668,0.004969460445221889,0.0023291988731848454,0.005899268439091096
-100.5,-9.5,6680,0.00807943626891253,0.005044801553706804,0.0025781594743175436,0.00518603358215689
-99.5,-9.5,6681,0.009899745523949979,0.004854006656734768,0.0025781594743175436,0.004997909159147264
-98.5,-9.5,6682,0.009790675880444648,0.004660867311077381,0.002088735268031116,0.004852413761952015
-97.5,-9.5,6683,0.008592740178018024,0.005209007588357586,0.004993196316898562,0.005226757891112022
-96.5,-9.5,6684,0.006812492948575947,0.004470507132319753,0.004395630171341284,0.0051663484680009334
-95.5,-9.5,6685,0.007936352397209334,0.00459617939871271,0.00500880243051873,0.00570714314873253
-94.5,-9.5,6686,0.007823984964015054,0.004676179648690742,0.004527595712473571,0.0049954668918107265
-93.5,-9.5,6687,0.0071641462142375085,0.004428281268783237,0.004826141236485817,0.004906367381478069
-92.5,-9.5,6688,0.008377191395208537,0.004428281268783237,0.004089711907056988,0.005458234995319164
-91.5,-9.5,6689,0.010532408795680443,0.004473042938111594,0.0038965053071527526,0.005440133183308503
-90.5,-9.5,6690,0.011804076362002482,0.005242768723354507,0.005684465131719219,0.00494635981994759
-89.5,-9.5,6691,0.011595645554830721,0.0052591758084090745,0.00601181406657604,0.006794973660329776
-88.5,-9.5,6692,0.01560251483717461,0.005725748919589337,0.004881686342929088,0.009754421014035147
-87.5,-9.5,6693,0.04139951717978529,0.010733695461081523,0.008311853980093608,0.019551191087203955
-86.5,-9.5,6694,0.04162447960189917,0.011593971606029495,0.007255516536390936,0.020323812864116858
-85.5,-9.5,6695,0.050317715599593256,0.010611252823144733,0.0050020519397503925,0.020894611701027407
-84.5,-9.5,6696,0.0373969265060945,0.010750960866208697,0.00889604612385041,0.020974603494442804
-83.5,-9.5,6697,0.034729741747404785,0.01339136703610835,0.009204888051684344,0.024493370389118127
-82.5,-9.5,6698,0.038427480386963656,0.016715290350908345,0.011331047053718677,0.02991532413364907
-81.5,-9.5,6699,0.05549048642367794,0.02002571769321753,0.01284362757421375,0.03181959375770149
-80.5,-9.5,6700,0.0379229367914088,0.021380244612210893,0.012580301829115428,0.03217084755963422
-79.5,-9.5,6701,0.03859119594625484,0.02452533732282382,0.01079081749903911,0.03473307280939697
-78.5,-9.5,6702,0.03360179340822963,0.01717835343431702,0.008723125715039111,0.041593171230848706
-77.5,-9.5,6703,0.04658418084245221,0.020806102043098653,0.005835922705824824,0.0424030307045415
-76.5,-9.5,6704,0.052180133445604696,0.019162621325946334,0.005547981742075363,0.03367169549924512
-75.5,-9.5,6705,0.0852948916907078,0.02430965070738841,0.009455757391820465,0.027072650548872257
-74.5,-9.5,6706,0.09146660062573471,0.024252582940595253,0.011436443993530906,0.02752295872088661
-73.5,-9.5,6707,0.10300857968653568,0.026731612793089,0.009876412657173057,0.03169715107757113
-72.5,-9.5,6708,0.07863319562696267,0.034428453648458396,0.009464702930127593,0.030918445153476595
-71.5,-9.5,6709,0.06605893675137321,0.03347915489323118,0.008870083722569502,0.029045790673715325
-70.5,-9.5,6710,0.12098378796818396,0.041228513184129525,0.010227705663836174,0.03848880176760065
-69.5,-9.5,6711,0.12328504908964036,0.07873986568069086,0.01045138918899996,0.03355526745216644
-68.5,-9.5,6712,0.28487094520297823,0.1233983092622481,0.023494054176446268,0.062349531259081215
-67.5,-9.5,6713,0.41473930634963,0.15553890311089208,0.0576242196315224,0.08274009662432516
-66.5,-9.5,6714,0.2863770295448693,0.15958292293777138,0.040785595187924135,0.10243140629264644
-65.5,-9.5,6715,0.5189162737969254,0.374868620873573,0.03696449997995999,0.12819206122726612
-64.5,-9.5,6716,0.12166915174811893,0.07807867331700717,0.05041407692729142,0.10949053048388696
-63.5,-9.5,6717,0.149910345986855,0.1272190270314919,0.02588804948505367,0.08221774627508147
-62.5,-9.5,6718,0.12978395919408425,0.1984808810967367,0.03431718148142915,0.12840806366711807
-61.5,-9.5,6719,0.38081965553119723,0.12968303536459055,0.03166963066748836,0.11493773270513741
-54.5,-9.5,6720,0.0749308987753238,0.03025961441368376,0.011902131736944366,0.12151571929996405
-53.5,-9.5,6721,0.039715595523670565,0.027530889598851818,0.005262588197318167,0.04445784163414641
-52.5,-9.5,6722,0.07372030341848139,0.05814384889844435,0.018166449668342487,0.10336068561244859
-51.5,-9.5,6723,0.0434028699699138,0.04589746263296444,0.015703644902044688,0.07411824879634041
-50.5,-9.5,6724,0.026348468365605504,0.015624504457357297,0.006065536024096265,0.028806640813279064
-49.5,-9.5,6725,0.02217733895171832,NA,NA,0.02834753128313086
-48.5,-9.5,6726,0.025297334676705033,NA,NA,0.024914868768234056
-47.5,-9.5,6727,0.0214123795149478,NA,NA,0.017393803283994126
-46.5,-9.5,6728,0.02410316400807486,NA,NA,0.01539755770881012
-45.5,-9.5,6729,0.011612024191461295,NA,NA,0.010844900360053027
-44.5,-9.5,6730,0.01302765306882301,NA,NA,0.01442830978499391
-43.5,-9.5,6731,0.022109779712346577,NA,NA,0.01638469325599497
-42.5,-9.5,6732,0.005685591215074628,NA,NA,0.029948982473798767
-41.5,-9.5,6733,0.007680295732162447,NA,NA,0.04266795499695909
-40.5,-9.5,6734,0.01669784095704693,NA,NA,0.012893728755141172
-39.5,-9.5,6735,0.011148955786125505,0.014533495678125506,0.015621779469230044,0.009719745514315677
-36.5,-9.5,6736,0.002682422886174173,0.0034879707233100906,0.010939648292786323,0.012339966526741073
-35.5,-9.5,6737,0.0038837760838222072,0.006511347828973252,0.0063341618142757055,0.04502758547227311
-34.5,-9.5,6738,0.00991331560571675,0.02089049784384018,0.036807416784684695,0.420292390588857
-33.5,-9.5,6739,0.014453179094177078,0.02232960422867296,0.06341530295183138,0.09752539707416057
-30.5,-9.5,6740,0.003576157083404609,0.005970902165765627,0.0071761348434913755,0.025399052972808436
-28.5,-9.5,6741,0.06624233762513879,0.07283168227688007,0.02179255779313717,0.15733410696682995
-27.5,-9.5,6742,0.04796767537820631,0.028134341427942206,0.013879624602359288,0.08124451512245896
-26.5,-9.5,6743,0.0391396916498031,0.06399247786563604,0.0164465384164604,0.16162669800172846
-25.5,-9.5,6744,0.023357992838226503,0.058489681683205244,0.011775037811429785,0.14718808349923154
-24.5,-9.5,6745,0.030547011001680183,0.0473810962601793,0.011419450634238805,0.172524263260192
-23.5,-9.5,6746,0.034284636213892675,0.04394241123168548,0.012429810686382721,0.17807807243048368
-22.5,-9.5,6747,0.05039889255401254,0.10368400319381017,0.019943222736809145,0.41904797626294493
-21.5,-9.5,6748,0.03849226774236458,0.08049750783942923,0.015685130315441446,0.3029496953346993
-20.5,-9.5,6749,0.036281998376196785,0.025880764221783967,0.010091414647550874,0.13629750996751933
-19.5,-9.5,6750,0.029868307587697953,0.018646409496929976,0.004806087446452787,0.02673608084547339
-18.5,-9.5,6751,0.0990559343227323,0.04601163861329129,0.007983697189936453,0.0714194205128235
-17.5,-9.5,6752,0.04523816736236789,0.04839614951446177,0.012785537710626928,0.15042274534254113
-16.5,-9.5,6753,0.03301458250557803,0.024044536164797466,0.013425116941864578,0.07819578971156492
-15.5,-9.5,6754,0.0320948005611652,0.021585839978884306,0.011039623747843619,0.12528164082995186
-14.5,-9.5,6755,0.044164899420508386,0.021584082824826403,0.015223242191246763,0.13993950994927293
-13.5,-9.5,6756,0.04359485075700134,0.02373669409561458,0.01454004361543848,0.13142155554063942
-12.5,-9.5,6757,0.041408093271330104,0.02797564881162222,0.020422496368019582,0.25361213069076854
-11.5,-9.5,6758,0.0380276762826094,0.032589371108266006,0.018834438936314354,0.11391044690759305
-10.5,-9.5,6759,0.07008552780917941,0.024525692089884088,0.026303396606238975,0.07272432555645093
-9.5,-9.5,6760,0.0343315727325311,0.031130203492684184,0.013847989618957666,NA
-8.5,-9.5,6761,0.030218426765393294,0.015911458211316305,0.008388958720996506,NA
-7.5,-9.5,6762,0.023933887982555944,0.021060089925124884,0.009914290884780306,NA
-6.5,-9.5,6763,0.021691331096468043,0.015749531495892317,0.009534369652598289,NA
-5.5,-9.5,6764,0.01727044634972734,0.015868634848165617,0.009634939456686342,NA
-4.5,-9.5,6765,0.018049243362084882,0.0158456616224883,0.00843365667374822,NA
-3.5,-9.5,6766,0.015705548817131536,0.010466695397369465,0.006971877743407778,NA
