Sc_name,C_name,Code,Taxo_group,Tribe,Genera,Stock_name,Ocean,Ocean_region,Country,Local_area,Area,Lat,Lon,Period_study,Startyear_study,Finalyear_study,Total_size,Sex,Lmax,Wmax,Growth_size,Linf,k,to,Growth_method,Tmax,Tmax_Taylor,Maturity_size,Lm,Lm50,Tm,Tm50,Fecundity_methods,Fecundity_size,Fmeanbatch,Oocytes_gram,Fecundity_equation,Fecundity_slope,Fecundity_Lm50,Spawning_freq,Spawning_season,Spawning_duration,Size_eggs,WL_size,WL_a,WL_b,WL_units,Source,Source_label,Source_format
Sarda orientalis,Striped bonito,BIP,Bonitos,Sardini,Sarda,NA,Pacific,Northeast,Mexico,Colima coast,Northeast Pacific Ocean (Mexico),20.4,-106.1,1983-1986,1983,1986,NA,B,57,3.503,NA,73.2,0.42,-0.049,Size-frequency,NA,7.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0.023,2.948,W in g and FL in cm,Espino-Barr1990,179,pdf
Sarda orientalis,Striped bonito,BIP,Bonitos,Sardini,Sarda,Peru stock,Pacific,Eastern,Peru,Peru,Eastern Pacific Ocean (Peru),-11.1,-79,1953,1953,1953,NA,B,50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Godsil1955,217,pdf
Sarda orientalis,Striped bonito,BIP,Bonitos,Sardini,Sarda,NA,Pacific,Northwest,Taiwan,Eastern Taiwan,Northwest Pacific Ocean (Taiwan),23.5,121.7,1985-1986,1985,1986,471,BB,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-Jun,5,NA,NA,NA,NA,NA,Wang1987,602,pdf
Sarda orientalis,Striped bonito,BIP,Bonitos,Sardini,Sarda,NA,Pacific,Northwest,Taiwan,Eastern Taiwan,Northwest Pacific Ocean (Taiwan),23.5,121.7,1985-1986,1985,1986,237,FF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-Jun,5,NA,NA,4.89E-05,2.678,W in kg and FL in cm,Wang1987,602,pdf
Sarda orientalis,Striped bonito,BIP,Bonitos,Sardini,Sarda,NA,Pacific,Northwest,Taiwan,Eastern Taiwan,Northwest Pacific Ocean (Taiwan),23.5,121.7,1985-1986,1985,1986,232,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-Jun,5,NA,NA,4.94E-05,2.668,W in kg and FL in cm,Wang1987,602,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,Turkey,Sea of Marmara and Black Sea,"Mediterranean Sea (Sea of Marmara and Black Sea, Turkey)",42.2,29.4,2003-2005,2003,2005,694,BB,64.7351,4.724,248,62.019881,0.895,0.395,Otoliths-Size-frequency,3.7,3.746955307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,0.0054,3.215,W in g and TL in cm,Ates2008,31,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,Turkey,Sea of Marmara and Black Sea,"Mediterranean Sea (Sea of Marmara and Black Sea, Turkey)",42.2,29.4,2003-2005,2003,2005,62,FF,64.7351,4.8326946,NA,NA,NA,NA,Otoliths-Size-frequency,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ates2008,31,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,Turkey,Sea of Marmara and Black Sea,"Mediterranean Sea (Sea of Marmara and Black Sea, Turkey)",42.2,29.4,2003-2005,2003,2005,80,MM,64.28105,4.724129247,NA,NA,NA,NA,Otoliths-Size-frequency,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ates2008,31,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Southwest Atlantic stock,Atlantic,Southwest ,Argentina,Mar del Plata,"Southwest Atlantic Ocean (Mar del Plata, Argentina)",-38,-55.5,1960s,1960,1969,3518,B,77,NA,3518,85.215,0.1583,-2.44,Size-frequency,NA,16.51135818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-Jan,3,NA,NA,NA,NA,NA,Castello1969,92,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Northern Ionian Sea,"Mediterranean Sea (Northern Ionian Sea, Italy)",40.1,18.5,1994-1997,1994,1997,1605,B,97,NA,NA,96.2,0.2,-3.31,Spines,5,11.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,De Metrio1998,145,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Southern Tyrrhenian Sea,"Mediterranean Sea (Tyrrhenian Sea, Italy)",38.4,12.1,2003,2003,2003,203,B,71,6,NA,NA,NA,NA,Spines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,2.00E-04,2.395,W in kg and FL in cm,Di-Natale2005,162,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Strait of Sicily,"Mediterraen Sea (Strait of Sicily, Italy)",37.7,15.5,2003,2003,2003,122,B,71,6,NA,NA,NA,NA,Spines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,2.00E-04,2.297,W in kg and FL in cm,Di-Natale2005,162,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Southern Tyrrhenian Sea,"Mediterranean Sea (Tyrrhenian Sea, Italy)",38.4,12.1,2002,2002,2002,108,B,64,3.1,NA,NA,NA,NA,Spines,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0.0215,2.8983,W in g and FL in cm,Di-Natale2005,162,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Strait of Sicily,"Mediterraen Sea (Strait of Sicily, Italy)",37.7,15.5,2004,2004,2004,109,B,67,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,4.00E-04,2.1813,W in kg and FL in cm,Di-Natale2006,163,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Southern Tyrrhenian Sea,"Mediterranean Sea (Tyrrhenian Sea, Italy)",38.4,12.1,2004,2004,2004,240,B,82,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,3.00E-05,2.8323,W in kg and FL in cm,Di-Natale2006,163,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Northeast Atlantic stock,Atlantic,Northeast,Senegal,Senegal,Northeast Atlantic Ocean (Senegal),14.5,18.1,1974-1979,1974,1979,336,B,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,0.0029309,2.8,W in g and L in cm,Diouf1980,165,paper
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Northeast Atlantic stock,Atlantic,Northeast,NA,Cape Verde and Dakar,Northeast Atlantic Ocean (Senegal and Cape Verde),14.3,-17.5,1953,1953,1953,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-Mar,2,NA,NA,NA,NA,NA,Frade1955,196,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Adriatic Sea,Croatia,Eastern Adriatic Sea,"Mediterranean Sea (Adriatic Sea, Croatia)",43.1,15.3,1997-2000,1997,2000,665,BB,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,0.0085,3.123,W in g and FL in cm,Franicevic2005,198,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Adriatic Sea,Croatia,Eastern Adriatic Sea,"Mediterranean Sea (Adriatic Sea, Croatia)",43.1,15.3,1997-2000,1997,2000,353,FF,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,0.0056,3.2364,W in g and FL in cm,Franicevic2005,198,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Adriatic Sea,Croatia,Eastern Adriatic Sea,"Mediterranean Sea (Adriatic Sea, Croatia)",43.1,15.3,1997-2000,1997,2000,285,MM,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,0.0038,3.3414,W in g and FL in cm,Franicevic2005,198,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Gulf of Taranto,"Mediterranean Sea (Gulf of Taranto, Italy)",39.4,17,1992,1992,1992,845,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854,2.52E-05,2.83,W in kg and FL in cm,Giacchetta1995,503,paper
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Gulf of Taranto,"Mediterranean Sea (Gulf of Taranto, Italy)",39.4,17,1993,1993,1993,158,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2.34E-05,2.85,W in kg and FL in cm,Giacchetta1995,503,paper
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Southwest Atlantic stock,Atlantic,Southwest ,Argentina,Argentine Sea,"Southwest Atlantic Ocean (Argentine Sea, Argentina)",-38,-55.5,1980-1985,1980,1985,NA,B,70.08591225,NA,NA,67.89212797,0.225,-2.74,Size-frequency,NA,10.59333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135,2.952,Unknown units,Hansen1987,244,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Southwest Atlantic stock,Atlantic,Southwest ,Argentina,Argentina,Southwest Atlantic Ocean (Argentina),-38,-55.5,1982-1983-1985,1982,1985,201,B,55.04673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hansen1988,245,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Southwest Atlantic stock,Atlantic,Southwest ,Argentina,Mar del Plata,"Southwest Atlantic Ocean (Mar del Plata, Argentina)",-38,-55.5,1968-1974 & 1981-1985,1968,1985,34549,B,70.08591225,NA,34549,67.89212797,0.225,-2.74,Size-frequency,NA,10.59333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hansen1989,246,paper
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Tunisia,Tunisia,Mediterranean Sea (Tunisia),36.9,24.6,1979-1983;1988-1997,1979,1997,381,B,50,NA,NA,51.5,0.739,-1.55,Otoliths,3,2.509539919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,0.0040601,3.3396,W in g and FL in cm,Hattour2000,249,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Tunisia,Tunisia,Mediterranean Sea (Tunisia),36.9,24.6,1979-1983;1988-1997,1979,1997,381,BB,50,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,0.0040601,3.3396,W in g and FL in cm,Hattour2000,249,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Tunisia,Tunisia,Mediterranean Sea (Tunisia),36.9,24.6,1979-1983;1988-1997,1979,1997,72,FF,45,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0.0339,2.7524,W in g and FL in cm,Hattour2000,249,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Tunisia,Tunisia,Mediterranean Sea (Tunisia),36.9,24.6,1979-1983;1988-1997,1979,1997,66,MM,47,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.0071181,3.1928,W in g and FL in cm,Hattour2000,249,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,NA,Atlantic,Northeast,Portugal,Faial Island,"Northeast Atlantic Ocean (Faial Island, Portugal)",37.4,-28,NA,NA,NA,NA,B,84,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGFA2011,267,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,Turkey,"Sea of Marmara, Black Sea and Aegean Sea","Mediterranean Sea (Sea of Marmara, Black Sea and Aegean Sea, Turkey)",41.3,29,1968-1969,1968,1969,1608,B,85,7.2,NA,NA,NA,NA,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-Jul,3,NA,1608,0.02361,2.8703,W in g and FL in cm,Kara1979,299,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain,"La Azohia, Murcia","Mediterranean Sea (Murcia, Spain)",37.2,-0.2,2003,2003,2003,183,BB,48,1.84,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60E-05,2.6772,W in kg and FL in cm,Mací_as2005,358,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain,"La Azohia, Murcia","Mediterranean Sea (Murcia, Spain)",37.2,-0.2,2003,2003,2003,18,FF,46,1.28,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1,NA,"Histological examination of ovaries, gonadal-somatic index, oocyte diameter frequency distributions and volumetric technique to count individual oocytes",NA,79432,65,NA,NA,NA,NA,May-Jul [peak: Jun],3,NA,NA,NA,NA,NA,Mací_as2005,358,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain,"La Azohia, Murcia","Mediterranean Sea (Murcia, Spain)",37.2,-0.2,2003,2003,2003,22,MM,47,1.384,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mací_as2005,358,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain,"La Azohia, Murcia","Mediterranean Sea (Murcia, Spain)",37.2,-0.2,2003-2005,2003,2005,465,B,61,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,0.0094632,3.1011,W in g and FL in cm,Mací_as2006,359,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,NA,Black Sea,Mediterranean Sea (Black Sea),43.5,59.1,1955-1958,1955,1958,NA,B,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-Jun,2,NA,NA,NA,NA,NA,Mayorova1959,372,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,Turkey,Sea of Marmara and Black Sea,Mediterranean Sea (Sea of Marmara and turkish Black Sea coast),41.4,29.1,2000-2001,2000,2001,1168,B,70.5,5,NA,NA,NA,NA,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039,3.3263,W in g and FL in cm,Oray2004,429,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Northeast Atlantic stock,Atlantic,Northeast,NA,Cape Verde and Senegal,Northeast Atlantic Ocean (Cape Verde and Senegal),14.4,-19,1946-1956,1946,1956,852,BB,67.2,NA,NA,NA,NA,NA,NA,NA,NA,850,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-Jun,7,NA,852,0.00146,3,Unknown units,Postel1955,464,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Northeast Atlantic stock,Atlantic,Northeast,NA,Cape Verde and Senegal,Northeast Atlantic Ocean (Cape Verde and Senegal),14.4,-19,1946-1956,1946,1956,425,FF,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,37,NA,NA,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,Postel1955,464,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Northeast Atlantic stock,Atlantic,Northeast,NA,Cape Verde and Senegal,Northeast Atlantic Ocean (Cape Verde and Senegal),14.4,-19,1946-1956,1946,1956,425,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Postel1955,464,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain, Strait of Gibraltar,"Mediterranean Sea (Strait of Gibraltar, Spain)",35.4,-4.3,1983,1983,1983,878,B,71.5,5.5,240,80.9,0.352,-1.7,Otoliths-Vertebrae,4,6.822727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,0.00724,3.16446,W in g and FL in cm,Rey1984,480,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain, Strait of Gibraltar,"Mediterranean Sea (Strait of Gibraltar, Spain)",35.4,-4.3,1983,1983,1983,878,BB,71.5,5.5,NA,NA,NA,NA,NA,NA,NA,198,39,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,0.00724,3.16446,W in g and FL in cm,Rey1984,480,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain, Strait of Gibraltar,"Mediterranean Sea (Strait of Gibraltar, Spain)",35.4,-4.3,1983,1983,1983,229,FF,70.5,4.866,NA,NA,NA,NA,NA,NA,NA,71,39,NA,1,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,Jun-Jul,2,0.9,229,0.00844,3.12183,W in g and FL in cm,Rey1984,480,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain, Strait of Gibraltar,"Mediterranean Sea (Strait of Gibraltar, Spain)",35.4,-4.3,1983,1983,1983,242,MM,65.2,4.04,NA,NA,NA,NA,NA,NA,NA,59,38,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,0.00653,3.18658,W in g and FL in cm,Rey1984,480,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain, Strait of Gibraltar,"Mediterranean Sea (Strait of Gibraltar, Spain)",35.4,-4.3,1980-1983,1980,1983,272,B,71.5,NA,NA,80.9,0.352,-1.7,Otoliths-Spines-Vertebrae,4,6.822727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rey1986,481,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain,"Strait of Gibraltar (Tarifa), Gulf of Cíçdiz (Barbate) and Mediterranean Sea (La Linea)",Mediterranean Sea (Southern coast of Spain),35.5,-5,1963-1964,1963,1964,263,B,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-Jul,3,NA,263,1.49E-05,2.971925,W in kg and FL in cm,Rodriguez-Roda1966,486,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Western Mediterranean stock,Atlantic,Mediterranean Sea,Spain,Southern coast of Spain,Mediterranean Sea (Southern coast of Spain),35.4,-4.3,1963-1965,1963,1965,283,B,64,NA,NA,NA,NA,NA,Vertebrae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-Jul,3,NA,NA,NA,NA,NA,Rodriguez-Roda1981,489,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Mediterranean Sea,Italy,Northern Ionian Sea,"Mediterranean Sea (Northern Ionian Sea, Italy)",40.1,18.5,1994-1996,1994,1996,815,B,74.5,NA,646,80.6,0.36,-1.37,Spines-Vertebrae,4,6.963333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Santamaria1998,504,paper
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Adriatic Sea,Croatia,Eastern Croatian part of the Adriatic Sea,"Mediterranean Sea (Adriatic Sea, Croatia)",44.1,14,1998-2003,1998,2003,904,BB,67,4.5,NA,NA,NA,NA,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,0.0082,3.13,W in g and TL in cm,Sinovcic2004,542,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Adriatic Sea,Croatia,Eastern Croatian part of the Adriatic Sea,"Mediterranean Sea (Adriatic Sea, Croatia)",44.1,14,1998-2003,1998,2003,436,FF,64,3.3455,NA,NA,NA,NA,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,0.0091,3.1,W in g and TL in cm,Sinovcic2004,542,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Adriatic Sea,Croatia,Eastern Croatian part of the Adriatic Sea,"Mediterranean Sea (Adriatic Sea, Croatia)",44.1,14,1998-2003,1998,2003,325,MM,67,4.5,NA,NA,NA,NA,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,0.0067,3.18,W in g and TL in cm,Sinovcic2004,542,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Aegean Sea,Aegean Sea,Aegean Sea and Ionian Sea,Eastern Mediterranean Sea (Aegean and Ionian seas),36,22.1,1997-2003,1997,2003,397,B,72.5,5.4,397,82.99,0.24,-0.77,Spines,7,11.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zaboukas2007,647,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,Turkey,Turkish Black Sea coast,"Mediterranean Sea (Southern Black Sea coast, Turkey)",42.3,32.5,2000-2001,2000,2001,1759,B,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zengin2005,649,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Central Mediterranean stock,Atlantic,Adriatic Sea,Croatia,"Novigrad Sea, northeast Adriatic Sea","Mediterranean Sea (Northeast Adriatic Sea, Croatia)",45,13.1,2005-2007,2005,2007,101,B,56.7,2.9088,NA,NA,NA,NA,Size-frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-Nov,7,NA,101,0.0149,2.984,W in g and FL in cm,Zorica2008,654,pdf
Sarda sarda,Atlantic bonito,BON,Bonitos,Sardini,Sarda,Black Sea stock,Atlantic,Black Sea,NA,Eastern Mediterranean Sea and Black Sea,Eastern Mediterranean Sea and Black Sea,42.3,32.5,NA,NA,NA,NA,BF,83,NA,NA,103,0.132,-1.8,Size-frequency,9,20.92727273,NA,42.5,NA,NA,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zusser1954,655,pdf
Scomber australasicus,Blue mackerel,MAA,Mackerels,Scombrini,Scomber,Red Sea stock,Atlantic,Western,Egypt,Port of Al-ghardaqa,"Western Indian Ocean (Red Sea, Egyptian coast)",25,36,1967-1968,1967,1968,323,B,21.265,NA,NA,25.709,0.485,-0.033,Size-frequency,NA,6.15256701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005668394,3.17,W in g and TL in cm,Rafail1972,471,pdf
Scomber australasicus,Blue mackerel,MAA,Mackerels,Scombrini,Scomber,NA,Indian,Western,Yemen,Gulf of Aden,"Western Indian Ocean (Gulf of Aden, Yemen)",12.5,48.2,1983-1987,1983,1987,NA,B,36.5,NA,NA,53,0.28,0.04,Size-frequency,NA,10.75428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Edwards1991,177,paper
